tabla_origen,datos_raw,motivo_rechazo,fecha_deteccion
Ventas,VentaID=1099 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1103 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1107 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1111 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1115 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1119 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1123 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1127 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1131 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1135 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1139 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1143 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1147 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1151 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1155 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1159 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1163 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1167 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1171 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1175 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1179 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1183 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1187 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1191 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1195 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1199 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1203 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1207 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1211 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1215 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1219 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1223 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1227 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1231 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1235 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1239 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1243 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1247 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1251 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1255 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1259 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1263 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1267 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1271 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1275 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1279 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1283 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1287 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1291 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1295 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1299 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1303 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1307 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1311 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1315 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1319 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1323 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1327 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1331 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1335 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1339 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1343 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1347 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1351 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1355 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1359 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1363 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1367 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1371 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1375 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1379 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1383 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1387 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1391 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1395 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1399 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1403 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1407 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1411 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1415 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1419 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1423 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1427 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1431 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1435 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1439 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1443 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1447 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1451 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1455 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1459 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1463 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1467 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1471 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1475 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1479 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1483 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1487 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1491 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1495 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1499 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1503 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1507 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1511 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1515 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1519 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1523 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1527 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1531 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1535 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1539 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1543 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1547 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1551 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1555 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1559 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1563 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1567 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1571 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1575 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1579 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1583 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1587 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1591 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1595 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1599 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1603 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1607 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1611 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1615 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1619 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1623 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1627 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1631 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1635 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1639 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1643 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1647 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1651 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1655 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1659 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1663 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1667 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1671 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1675 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1679 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1683 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1687 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1691 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1695 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1699 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1703 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1707 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1711 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1715 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1719 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1723 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1727 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1731 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1735 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1739 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1743 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1747 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1751 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1755 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1759 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1763 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1767 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1771 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1775 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1779 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1783 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1787 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1791 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1795 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1799 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1803 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1807 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1811 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1815 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1819 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1823 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1827 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1831 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1835 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1839 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1843 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1847 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1851 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1855 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1859 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1863 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1867 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1871 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1875 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1879 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1883 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1887 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1891 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1895 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1899 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1903 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1907 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1911 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1915 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1919 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1923 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1927 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1931 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1935 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1939 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1943 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1947 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1951 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1955 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1959 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1963 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1967 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1971 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1975 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1979 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1983 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1987 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1991 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1995 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=1999 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2003 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2007 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2011 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2015 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2019 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2023 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2027 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2031 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2035 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2039 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2043 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2047 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2051 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2055 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2059 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2063 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2067 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2071 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2075 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2079 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2083 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2087 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2091 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2095 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2099 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2103 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2107 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2111 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2115 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2119 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2123 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2127 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2131 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2135 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2139 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2143 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2147 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2151 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2155 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2159 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=2163 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
